Date,Open,High,Low,Close,Adj Close,Volume,OneDayMA,OneWeekMA,RollingStd,UpperBand,LowerBand
2023-10-02,87.102997,88.000999,87.102997,87.102997,87.102997,0,87.450497,87.82342757142858,0.4534975516841021,88.73042267479678,86.91643246806038
2023-10-03,87.116997,87.200996,86.875999,87.116997,87.116997,0,87.10999699999999,87.65771285714285,0.47170732714150304,88.60112751142586,86.71429820285985
2023-10-04,87.054001,87.591003,86.958,87.055,87.055,0,87.0859985,87.46914142857143,0.3947350318075455,88.25861149218652,86.67967136495635
2023-10-05,87.417999,88.902,87.318001,87.417999,87.417999,0,87.23649950000001,87.40571271428573,0.3547322347678387,88.1151771838214,86.69624824475005
2023-10-06,87.832001,88.000999,87.227997,87.830002,87.830002,0,87.6240005,87.38771285714286,0.3240231439464685,88.0357591450358,86.73966656924992
2023-10-09,86.8479,87.884003,86.8479,87.93,87.93,0,87.880001,87.46442742857143,0.3835790924882415,88.2315856135479,86.69726924359495
2023-10-10,88.025002,88.216003,87.760002,88.013,88.013,0,87.9715,87.49514214285715,0.42147696113188043,88.33809606512091,86.65218822059339
2023-10-11,88.294998,88.307999,88.042,88.197998,88.197998,0,88.10549900000001,87.65157085714286,0.45365109883989363,88.55887305482264,86.74426865946307
2023-10-12,88.222,88.392998,87.725998,88.319,88.319,0,88.258499,87.82328557142857,0.4449881584849136,88.71326188839839,86.93330925445875
2023-10-13,87.639,87.806,87.309998,87.646004,87.646004,0,87.98250200000001,87.9077147142857,0.3107396665775892,88.52919404744088,87.28623538113052
2023-10-16,86.558197,87.728996,86.558197,86.558197,86.558197,0,87.1021005,87.78488585714285,0.5852524990167179,88.95539085517629,86.61438085910942
2023-10-17,86.707001,88.079002,85.975998,87.749001,87.749001,0,87.15359900000001,87.77331428571429,0.5850125174444917,88.94333932060327,86.60328925082531
2023-10-18,87.954002,88.115997,87.597,87.947998,87.947998,0,87.8484995,87.77588542857143,0.5858548718108054,88.94759517219303,86.60417568494982
2023-10-19,87.612,87.879997,87.235001,87.641998,87.641998,0,87.79499799999999,87.72288514285717,0.577551570062777,88.87798828298271,86.56778200273162
2023-10-20,87.910004,88.037003,87.690002,87.901001,87.901001,0,87.7714995,87.680457,0.546928834019415,88.77431466803884,86.58659933196117
2023-10-23,86.986702,88.379997,86.986702,88.042,88.042,0,87.97150049999999,87.64088557142858,0.5011323493144861,88.64315027005756,86.6386208727996
2023-10-24,88.484001,88.699997,87.810997,88.484001,88.484001,0,88.2630005,87.76059942857141,0.5940397522636509,88.9486789330987,86.57251992404412
2023-10-25,87.858002,88.079002,85.970001,87.858002,87.858002,0,88.1710015,87.94628585714285,0.2706962861504647,88.48767842944379,87.40489328484192
2023-10-26,87.793999,87.806,87.557999,87.942001,87.942001,0,87.9000015,87.97385728571429,0.256721196191024,88.48729967809633,87.46041489333224
2023-10-27,87.907997,88.163002,87.620003,87.900002,87.900002,0,87.9210015,87.96700071428572,0.25816385236592804,88.48332841901757,87.45067300955387
2023-10-30,86.858002,88.396004,86.858002,86.858002,86.858002,0,87.379002,87.8550012857143,0.4892742462059653,88.83354977812623,86.87645279330236
2023-10-31,88.289001,88.734001,87.921997,88.286003,88.286003,0,87.5720025,87.91000157142857,0.5162052259849083,88.94241202339838,86.87759111945876
2023-11-01,87.983002,88.021004,87.560997,87.983002,87.983002,0,88.1345025,87.90157328571429,0.5141684609526488,88.92991020761959,86.873236363809
2023-11-02,88.072998,88.671997,88.028,88.046997,88.046997,0,88.0149995,87.83914414285714,0.45476357714639726,88.74867129714993,86.92961698856435
2023-11-03,88.291,89.185997,88.288002,88.293999,88.293999,0,88.17049800000001,87.90142942857142,0.48652519482016116,88.87447981821174,86.9283790389311
2023-11-06,87.610802,89.410004,87.610802,89.109001,89.109001,0,88.70150000000001,88.06814371428571,0.6686139976915567,89.40537170966883,86.7309157189026
2023-11-07,89.129997,89.129997,88.726997,89.122002,89.122002,0,89.1155015,88.24271514285715,0.7693381822521163,89.78139150736138,86.70403877835292
2023-11-08,88.93,89.094002,88.684998,88.949997,88.949997,0,89.0359995,88.54157157142856,0.5014808762021411,89.54453332383285,87.53860981902427
2023-11-09,89.072998,89.220001,88.894997,89.050003,89.050003,0,89.0,88.65071442857143,0.5194067922766625,89.68952801312476,87.61190084401811
2023-11-10,88.731003,89.037003,88.717003,88.737999,88.737999,0,88.894001,88.75857114285714,0.42798903969687707,89.61454922225089,87.90259306346339
2023-11-13,87.935204,89.066002,87.935204,87.935204,87.935204,0,88.3366015,88.74260071428571,0.45986556326034383,89.6623318408064,87.82286958776503
2023-11-14,88.931,90.028,88.829002,88.940002,88.940002,0,88.437603,88.83488685714285,0.4177249218552663,89.67033670085338,87.99943701343231
2023-11-15,90.166,90.359001,90.014,90.166,90.166,0,89.553001,88.98588671428571,0.6562623458910394,90.29841140606779,87.67336202250364
2023-11-16,90.125999,90.572998,89.995003,90.125999,90.125999,0,90.14599949999999,89.12931485714284,0.7875498743671042,90.70441460587705,87.55421510840864
2023-11-17,92.009003,92.009003,90.067001,90.130997,90.130997,0,90.128498,89.29802914285713,0.8653871462813423,91.02880343541982,87.56725485029445
2023-11-20,89.473198,91.143997,89.473198,89.473198,89.473198,0,89.8020975,89.35848557142856,0.859937185727019,91.0783599428826,87.63861119997452
2023-11-21,91.117996,91.322998,90.882004,91.117996,91.117996,0,90.295597,89.69848514285715,1.0278316320701346,91.75414840699742,87.64282187871689
2023-11-22,90.825996,90.903,90.365997,90.825996,90.825996,0,90.971996,90.11145542857142,0.7423988516225137,91.59625313181644,88.6266577253264
2023-11-23,90.893997,90.978996,90.497002,90.883003,90.883003,0,90.8544995,90.38902699999998,0.5759914652363737,91.54100993047273,89.23704406952724
2023-11-24,90.803001,91.150002,90.721001,90.803001,90.803001,0,90.843002,90.48002714285714,0.5851300789992088,91.65028730085555,89.30976698485873
2023-11-27,89.983299,91.308998,89.983299,91.098,91.098,0,90.9505005,90.61888442857143,0.6021971385070654,91.82327870558557,89.4144901515573
2023-11-28,91.195999,91.651001,91.084,91.195999,91.195999,0,91.14699949999999,90.77102757142856,0.592852243526241,91.95673205848104,89.58532308437609
2023-11-29,91.563004,91.730003,91.268997,91.563004,91.563004,0,91.3795015,91.0695712857143,0.2670235062955671,91.60361829830543,90.53552427312317
2023-11-30,91.208,91.459999,90.786003,91.213997,91.213997,0,91.3885005,91.08328571428571,0.27233758236860867,91.62796087902292,90.5386105495485
2023-12-01,90.682999,90.879997,90.167999,90.651001,90.651001,0,90.932499,91.05828642857144,0.3058605019031191,91.67000743237767,90.4465654247652
2023-12-04,89.747002,90.788002,89.747002,89.747002,89.747002,0,90.1990015,90.89600057142857,0.5867551385982326,92.06951084862504,89.7224902942321
2023-12-05,90.321999,90.364998,89.807999,90.302002,90.302002,0,90.024502,90.82442928571429,0.6290227600585823,92.08247480583145,89.56638376559712
2023-12-06,89.860001,89.947998,89.716003,89.862,89.862,0,90.08200099999999,90.64785785714285,0.7079553545953938,92.06376856633364,89.23194714795207
2023-12-07,89.555,89.906998,89.545998,89.667,89.667,0,89.7645,90.42942942857144,0.7455256846872751,91.92048079794598,88.93837805919689
2023-12-08,89.879997,89.954002,89.472,89.872002,89.872002,0,89.76950099999999,90.1878577142857,0.5703927092077692,91.32864313270123,89.04707229587017
2023-12-11,88.9095,89.9505,88.9095,88.9095,88.9095,0,89.390751,89.85864385714285,0.5438522045169525,90.94634826617676,88.77093944810895
2023-12-12,89.629997,90.121002,89.625999,89.629997,89.629997,0,89.26974849999999,89.71278614285714,0.4183657801246219,90.54951770310639,88.87605458260789
2023-12-13,89.963997,90.033997,89.796997,89.968002,89.968002,0,89.79899950000001,89.74435757142858,0.42956696781343257,90.60349150705545,88.88522363580171
2023-12-14,90.57,91.57,90.544998,90.556999,90.556999,0,90.2625005,89.78078571428571,0.4911375222528951,90.7630607587915,88.79851066977993
2023-12-15,91.487999,91.581001,90.433998,91.487,91.487,0,91.02199949999999,90.01292857142857,0.8139037289817653,91.6407360293921,88.38512111346505
2023-12-18,90.041397,90.782997,90.041397,90.041397,90.041397,0,90.76419849999999,90.06641385714285,0.7995576719538623,91.66552920105057,88.46729851323512
2023-12-19,90.670998,91.213997,90.650002,90.674004,90.674004,0,90.35770049999999,90.18098557142856,0.8241397426185818,91.82926505666573,88.5327060861914
2023-12-20,91.141998,91.196999,90.896004,91.149002,91.149002,0,90.911503,90.50091442857142,0.6682236183075909,91.8373616651866,89.16446719195623
2023-12-21,90.959,91.477997,90.924004,90.959,90.959,0,91.054001,90.69077200000001,0.5594879751083204,91.80974795021665,89.57179604978337
2023-12-22,91.323997,91.685997,91.323997,91.317001,91.317001,0,91.1380005,90.88348614285714,0.497988598812884,91.8794633404829,89.88750894523137
2023-12-25,90.670197,91.514999,90.670197,90.670197,90.670197,0,90.993599,90.8996572857143,0.48734377501347254,91.87434483574124,89.92496973568736
2023-12-26,90.670197,91.514999,90.670197,90.670197,90.670197,0,90.670197,90.78297114285714,0.41581139502938996,91.61459393291591,89.95134835279836
2023-12-27,90.670197,92.522003,90.670197,90.670197,90.670197,0,90.670197,90.87279971428572,0.27193635580355524,91.41667242589283,90.32892700267861
2023-12-28,92.415001,92.578003,92.008003,92.415001,92.415001,0,91.542599,91.1215135714286,0.6257730259637042,92.373059623356,89.86996751950119
2023-12-29,91.954002,92.123001,91.846001,91.897003,91.897003,0,92.156002,91.22837085714286,0.6916466057763624,92.61166406869559,89.84507764559014
2024-01-01,91.141998,91.141998,91.141998,91.790001,91.790001,0,91.843502,91.3470852857143,0.708809578744809,92.76470444320393,89.92946612822468
2024-01-02,91.141998,91.911003,91.060997,91.141998,91.141998,0,91.46599950000001,91.32208485714285,0.7131206880133484,92.74832623316955,89.89584348111616
2024-01-03,91.061996,91.309998,90.725998,91.057999,91.057999,0,91.0999985,91.37748514285714,0.6676508461373846,92.71278683513191,90.04218345058237
2024-01-04,90.894997,91.226997,90.860001,90.980003,90.980003,0,91.019001,91.42174314285715,0.6216336081921304,92.6650103592414,90.1784759264729
2024-01-05,91.046997,91.291,90.455002,91.036003,91.036003,0,91.008003,91.47400114285713,0.5602719012562579,92.59454494536965,90.35345734034462
2024-01-08,89.755699,91.084,89.755699,89.755699,89.755699,0,90.395851,91.09410085714285,0.7000285176843057,92.49415789251145,89.69404382177424
2024-01-09,90.859001,91.002998,90.621002,90.858002,90.858002,0,90.3068505,90.94567214285715,0.6051326011979662,92.15593734525308,89.73540694046122
2024-01-10,90.844002,90.988998,90.667999,90.803001,90.803001,0,90.8305015,90.80467214285714,0.47704116282833786,91.75875446851381,89.85058981720047
2024-01-11,91.027,91.150002,90.732002,91.041,91.041,0,90.9220005,90.79024385714285,0.4665501974349728,91.7233442520128,89.85714346227292
2024-01-12,91.158997,91.189003,90.620003,91.143997,91.143997,0,91.0924985,90.80252928571429,0.4758162228613494,91.75416173143698,89.85089683999159
2024-01-15,89.785103,90.717003,89.785103,90.663002,90.663002,0,90.90349950000001,90.75724342857143,0.4711726063458634,91.69958864126315,89.81489821587971
2024-01-16,90.638,90.640999,90.218002,90.648003,90.648003,0,90.65550250000001,90.70181485714286,0.4554744845911901,91.61276382632525,89.79086588796048
2024-01-17,90.313004,90.412003,90.144997,90.313004,90.313004,0,90.4805035,90.78142985714285,0.27580514456214617,91.33304014626715,90.22981956801856
2024-01-18,90.348999,90.589996,90.151001,90.442001,90.442001,0,90.3775025,90.72200114285714,0.30028795014942755,91.32257704315599,90.12142524255829
2024-01-19,90.404999,90.473999,90.251999,90.386002,90.386002,0,90.41400150000001,90.66242985714287,0.32211033270233824,91.30665052254754,90.0182091917382
2024-01-22,89.437202,90.602997,89.437202,89.437202,89.437202,0,89.911602,90.43331585714286,0.5184826857420387,91.47028122862693,89.39635048565879
2024-01-23,90.306999,90.612999,89.893997,90.306,90.306,0,89.871601,90.31360199999999,0.4130713336315358,91.13974466726306,89.48745933273692
2024-01-24,90.277,90.738998,90.166,90.282997,90.282997,0,90.2944985,90.25931557142857,0.38340464954243075,91.02612487051343,89.49250627234372
2024-01-25,90.333,90.511002,89.890999,90.346001,90.346001,0,90.314499,90.21617242857143,0.3477072242353052,90.91158687704204,89.52075798010081
2024-01-26,90.091003,90.370003,89.824997,90.099998,90.099998,0,90.2229995,90.185743,0.3471407919175364,90.88002458383508,89.49146141616492
2024-01-29,89.306,90.115997,89.306,90.124001,90.124001,0,90.1119995,90.14031442857143,0.32831336726886146,90.79694116310915,89.4836876940337
2024-01-30,90.065002,90.140999,89.794998,90.025002,90.025002,0,90.0745015,90.08874300000001,0.3111953540995283,90.71113370819907,89.46635229180094
2024-01-31,90.049004,90.300003,89.663002,90.049004,90.049004,0,90.037003,90.17614328571428,0.13207140386814992,90.44028609345058,89.91200047797797
2024-02-01,89.624001,90.047997,89.386002,89.617996,89.617996,0,89.8335,90.07785700000001,0.23512457793928762,90.54810615587859,89.60760784412143
2024-02-02,90.089996,90.273003,89.438004,90.084,90.084,0,89.850998,90.04942885714286,0.21756210018123565,90.48455305750532,89.61430465678039
2024-02-05,89.218201,89.482002,89.013,89.218201,89.218201,0,89.6511005,89.88831457142858,0.34285070311396304,90.5740159776565,89.20261316520066
2024-02-06,89.121002,89.292,88.987999,89.121002,89.121002,0,89.1696015,89.748458,0.43056538645767467,90.60958877291534,88.88732722708465
2024-02-07,89.261002,89.394997,89.174004,89.261002,89.261002,0,89.191002,89.62517242857143,0.42866163702123766,90.4824957026139,88.76784915452896
2024-02-08,89.406998,89.458,89.079002,89.401001,89.401001,0,89.3310015,89.53602942857142,0.3952359245603286,90.32650127769209,88.74555757945076
2024-02-09,89.289001,89.529999,89.276001,89.278,89.278,0,89.3395005,89.425886,0.3306014386570341,90.08708887731407,88.76468312268594
2024-02-12,88.418404,89.594002,88.418404,89.444,89.444,0,89.361,89.40102942857142,0.3201251808137738,90.04127979019897,88.76077906694387
2024-02-13,89.358002,89.511002,88.843002,89.309998,89.309998,0,89.376999,89.29045771428572,0.10888524532428487,89.5082282049343,89.07268722363715
2024-02-14,88.862,89.032997,88.733002,88.862,88.862,0,89.08599899999999,89.23957185714286,0.19636928089163463,89.63231041892614,88.84683329535959
2024-02-15,88.987,89.440002,88.93,89.036003,89.036003,0,88.9490015,89.22742914285713,0.20724973537232122,89.64192861360178,88.81292967211249
2024-02-16,89.347,89.411003,89.046997,89.357002,89.357002,0,89.1965025,89.24114342857142,0.2129397935310375,89.66702301563349,88.81526384150935
